,HTAG,HF,FTR,FTAG,AY,AR,HST,HS,Date,AC,AF,HR,FTHG,IWA,HC,AwayTeam,HTHG,IWD,Div,WHH,WHD,IWH,AS,HTR,HY,WHA,AST,Referee,HomeTeam,SeasonDate
5434,1,9,D,1,1,0,3,8,03/02/18,13,6,0,1,1.35,3,Man City,0,5.3,E0,12,5.5,8,20,A,4,1.29,7,M Atkinson,Burnley,2017
5435,0,9,D,1,0,0,5,13,03/02/18,3,8,0,1,4.8,3,Swansea,1,3.6,E0,1.8,3.5,1.75,3,H,1,5,1,A Taylor,Leicester,2017
5436,0,5,H,0,4,0,7,16,03/02/18,2,19,0,2,15,5,Huddersfield,0,6.5,E0,1.17,7.5,1.2,4,D,2,21,0,S Attwell,Man United,2017
5437,2,12,A,3,1,0,3,9,03/02/18,7,10,0,2,2.85,5,Southampton,1,3.15,E0,2.5,3.1,2.6,13,A,2,3.1,5,M Oliver,West Brom,2017
5438,1,11,D,1,1,0,6,21,04/02/18,6,8,0,1,3.7,5,Newcastle,0,3.25,E0,2.05,3.3,2.1,11,A,1,4,8,A Marriner,Crystal Palace,2017
5439,0,15,D,2,1,0,3,9,04/02/18,7,9,0,2,3.2,3,Tottenham,1,3.5,E0,2.1,3.6,2.2,13,H,3,3.5,6,J Moss,Liverpool,2017
5440,0,11,H,1,2,1,8,21,05/02/18,2,8,0,4,1.6,6,Chelsea,1,4,E0,6,4,5.5,7,H,2,1.62,3,M Dean,Watford,2017
5441,0,14,H,1,1,0,5,11,10/02/18,7,15,0,3,3.25,8,Crystal Palace,0,3.2,E0,2.25,3.1,2.3,16,D,1,3.4,4,J Moss,Everton,2017
5442,1,10,H,1,3,0,11,19,10/02/18,2,12,0,5,10,8,Leicester,1,6.5,E0,1.22,6,1.25,2,D,2,12,2,M Jones,Man City,2017
5443,1,6,D,1,0,0,3,15,10/02/18,4,10,0,1,3.5,7,Brighton,0,3.2,E0,2.15,3.1,2.2,14,A,0,3.6,6,R Madley,Stoke,2017
5444,0,10,H,0,1,0,4,12,10/02/18,2,9,0,1,3.2,5,Burnley,0,3.1,E0,2.5,2.9,2.4,13,D,2,3.2,1,A Marriner,Swansea,2017
5445,0,13,H,0,1,0,6,18,10/02/18,2,9,0,1,3.2,10,Arsenal,0,3.5,E0,2,3.75,2.2,6,D,2,3.4,1,A Taylor,Tottenham,2017
5446,0,11,H,0,1,0,4,8,10/02/18,7,7,0,2,3.05,8,Watford,1,3.2,E0,2.5,3.3,2.4,11,H,1,2.8,4,G Scott,West Ham,2017
5447,1,12,H,1,3,0,4,15,11/02/18,6,12,0,4,2.65,2,Bournemouth,2,3.3,E0,3.25,3.1,2.65,7,H,0,2.3,2,M Oliver,Huddersfield,2017
5448,0,12,H,0,2,0,3,10,11/02/18,10,15,0,1,1.65,0,Man United,0,3.8,E0,5.5,3.8,5.3,13,D,0,1.62,6,C Pawson,Newcastle,2017
5449,2,5,A,2,2,0,4,6,11/02/18,1,8,0,0,1.85,3,Liverpool,0,3.5,E0,4.33,3.8,4.3,16,A,1,1.75,4,M Atkinson,Southampton,2017
5450,0,11,H,0,2,0,8,20,12/02/18,7,11,0,3,7.5,8,West Brom,1,4.8,E0,1.33,5,1.4,8,H,0,9,1,L Mason,Chelsea,2017
5451,2,12,D,2,4,0,5,18,24/02/18,1,10,0,2,3.4,8,Newcastle,0,3.3,E0,2.05,3.3,2.2,15,A,1,3.7,4,R East,Bournemouth,2017
5452,0,17,H,1,0,0,5,16,24/02/18,5,6,0,4,3.6,3,Swansea,1,3.1,E0,2.1,3,2.2,11,H,1,3.8,1,M Dean,Brighton,2017
5453,0,8,D,1,0,0,3,9,24/02/18,5,14,0,1,2.7,7,Southampton,0,3.2,E0,2.62,3.1,2.7,13,D,1,2.75,6,R Madley,Burnley,2017
5454,1,10,D,1,3,0,9,19,24/02/18,1,16,0,1,4.8,13,Stoke,0,3.6,E0,1.7,3.75,1.75,6,A,1,4.8,2,M Oliver,Leicester,2017
5455,0,7,H,1,2,0,12,21,24/02/18,2,7,0,4,11,8,West Ham,1,6,E0,1.22,6,1.25,7,H,0,12,4,S Attwell,Liverpool,2017
5456,0,10,H,0,1,0,5,13,24/02/18,5,9,0,1,3.05,6,Everton,0,3.3,E0,2.2,3.3,2.35,7,D,3,3.3,2,A Taylor,Watford,2017
5457,0,11,A,2,1,0,3,10,24/02/18,3,9,0,1,3.8,6,Huddersfield,0,3.4,E0,1.95,3.1,2,16,D,1,4.4,7,J Moss,West Brom,2017
5458,0,12,A,1,1,0,3,5,25/02/18,13,5,0,0,1.5,2,Tottenham,0,4.2,E0,6.5,4.2,6.5,14,D,0,1.5,4,K Friend,Crystal Palace,2017
5459,1,13,H,1,2,0,5,10,25/02/18,4,12,0,2,3.5,3,Chelsea,1,3.2,E0,2.3,3.1,2.2,14,D,2,3.3,7,M Atkinson,Man United,2017
5460,3,11,A,3,1,0,5,10,01/03/18,1,11,0,0,1.8,6,Man City,0,3.9,E0,4.5,3.8,4.2,9,A,1,1.73,5,A Marriner,Arsenal,2017
5461,1,9,H,1,1,1,8,21,03/03/18,4,12,0,2,2.7,10,Everton,0,3.3,E0,2.5,3,2.6,10,A,1,3.3,4,C Kavanagh,Burnley,2017
5462,1,11,D,1,1,0,4,23,03/03/18,1,7,0,1,4.1,13,Bournemouth,0,3.5,E0,1.85,3.6,1.9,8,A,2,4.5,3,L Probert,Leicester,2017
5463,0,7,H,0,0,0,3,14,03/03/18,3,9,0,2,11,8,Newcastle,1,6,E0,1.22,6.5,1.25,7,H,0,15,2,G Scott,Liverpool,2017
5464,0,8,D,0,1,0,6,18,03/03/18,4,13,0,0,4.3,15,Stoke,0,3.5,E0,1.75,3.5,1.85,12,D,0,5.5,3,A Taylor,Southampton,2017
5465,0,9,H,1,3,0,8,9,03/03/18,5,14,0,4,3.15,4,West Ham,2,3.3,E0,2.6,3.1,2.3,7,H,0,3,2,M Atkinson,Swansea,2017
5466,0,6,H,0,1,0,7,15,03/03/18,1,8,0,2,11,8,Huddersfield,1,6,E0,1.2,7,1.25,3,H,1,17,3,K Friend,Tottenham,2017
5467,0,11,H,0,0,0,4,15,03/03/18,6,12,0,1,3.8,4,West Brom,0,3.4,E0,2.15,3.25,2,9,D,2,3.8,2,P Tierney,Watford,2017
5468,1,13,H,1,3,0,6,13,04/03/18,11,12,0,2,1.8,6,Arsenal,2,3.7,E0,4,3.75,4.4,15,H,3,1.91,7,S Attwell,Brighton,2017
5469,0,8,H,0,1,0,3,13,04/03/18,2,9,0,1,5,5,Chelsea,0,4.1,E0,1.62,4,1.65,3,D,2,6,0,M Oliver,Man City,2017
5470,0,10,A,3,3,0,4,10,05/03/18,7,8,0,2,1.55,3,Man United,1,4,E0,6.5,4,6.2,17,H,1,1.57,8,N Swarbrick,Crystal Palace,2017
5471,0,8,H,1,2,0,11,27,10/03/18,3,9,0,2,8.7,12,Crystal Palace,2,5.3,E0,1.3,5.5,1.33,9,H,1,11,2,A Taylor,Chelsea,2017
5472,0,10,H,0,1,1,3,13,10/03/18,3,14,0,2,3.75,10,Brighton,0,3.2,E0,2.2,3.1,2.1,10,D,0,3.75,4,R East,Everton,2017
5473,0,9,D,0,3,1,4,30,10/03/18,0,9,0,0,3.1,12,Swansea,0,3.2,E0,2.5,3.1,2.4,0,D,2,3.1,0,M Oliver,Huddersfield,2017
5474,0,10,H,1,1,0,2,5,10/03/18,13,16,0,2,2.8,1,Liverpool,2,3.2,E0,2.75,3.3,2.6,14,H,2,2.8,2,C Pawson,Man United,2017
5475,0,10,H,0,2,0,5,7,10/03/18,6,10,0,3,2.7,2,Southampton,2,3.2,E0,2.8,3.1,2.7,6,H,0,2.8,2,A Marriner,Newcastle,2017
5476,1,6,A,4,3,0,2,6,10/03/18,6,7,0,1,2.6,7,Leicester,1,3.25,E0,3,3.1,2.75,14,D,1,2.6,6,R Madley,West Brom,2017
5477,0,13,A,3,2,0,4,13,10/03/18,1,7,0,0,3.5,5,Burnley,0,3.4,E0,2.3,3.1,2.1,7,D,2,3.6,4,L Mason,West Ham,2017
5478,0,12,H,0,1,0,7,11,11/03/18,9,9,0,3,6.5,4,Watford,1,4.2,E0,1.5,4.33,1.5,11,H,2,7,4,M Atkinson,Arsenal,2017
5479,1,10,A,4,1,0,3,14,11/03/18,5,7,0,1,1.5,4,Tottenham,1,4.2,E0,6,4.5,6.5,12,D,1,1.53,8,M Dean,Bournemouth,2017
5480,1,6,A,2,0,0,0,3,12/03/18,10,8,0,0,1.25,3,Man City,0,6,E0,13,6,11,17,A,1,1.25,6,J Moss,Stoke,2017
5481,0,6,H,1,2,0,5,17,17/03/18,2,9,0,2,4.1,3,West Brom,0,3.5,E0,1.83,3.5,1.9,11,D,1,4.33,6,G Scott,Bournemouth,2017
5482,1,11,A,2,2,0,2,6,17/03/18,7,12,0,0,2.7,4,Crystal Palace,0,3.2,E0,2.8,3.1,2.7,17,A,3,2.62,6,M Dean,Huddersfield,2017
5483,0,5,H,0,0,0,10,13,17/03/18,1,4,0,5,15,6,Watford,2,6.5,E0,1.2,6.5,1.2,4,H,1,13,1,A Taylor,Liverpool,2017
5484,0,13,A,2,1,0,4,9,17/03/18,9,12,1,1,3.15,1,Everton,0,3.3,E0,2.4,3.2,2.3,17,D,1,3,9,M Atkinson,Stoke,2017
5485,0,11,A,2,4,1,3,15,31/03/18,1,13,0,0,2.6,6,Leicester,0,3.25,E0,2.8,3.1,2.75,6,D,2,2.62,4,C Kavanagh,Brighton,2017
5486,0,6,A,2,2,0,3,6,31/03/18,6,8,0,1,1.45,4,Liverpool,1,4.4,E0,6,4.33,7.2,16,H,2,1.5,6,N Swarbrick,Crystal Palace,2017
5487,3,10,A,3,0,0,2,6,31/03/18,11,8,0,1,1.3,2,Man City,0,5.5,E0,8.5,4.8,9.5,18,A,0,1.33,4,P Tierney,Everton,2017
5488,0,5,H,0,0,0,5,11,31/03/18,3,13,0,2,15,3,Swansea,2,6.5,E0,1.22,6,1.2,3,H,0,13,2,R Madley,Man United,2017
5489,0,9,H,0,4,0,3,18,31/03/18,3,10,0,1,4.5,3,Huddersfield,0,3.6,E0,1.75,3.4,1.8,4,D,1,5,0,M Atkinson,Newcastle,2017
5490,1,16,D,2,0,0,5,16,31/03/18,4,6,0,2,3.25,7,Bournemouth,1,3.2,E0,2.3,3.4,2.3,13,D,4,3,6,A Marriner,Watford,2017
5491,1,12,A,2,3,0,3,8,31/03/18,6,9,0,1,2.8,1,Burnley,0,3.2,E0,2.62,3,2.6,11,A,1,2.9,4,L Probert,West Brom,2017
5492,0,9,H,0,3,0,5,13,31/03/18,9,16,0,3,2.65,5,Southampton,3,3.3,E0,2.88,3.1,2.65,9,H,0,2.6,0,J Moss,West Ham,2017
5493,0,9,H,0,2,0,11,24,01/04/18,5,13,0,3,8,6,Stoke,0,5.3,E0,1.3,5.5,1.35,8,D,1,10,2,C Pawson,Arsenal,2017
5494,1,4,A,3,1,0,4,14,01/04/18,5,11,0,1,3.1,5,Tottenham,1,3.4,E0,2.3,3.2,2.3,12,D,0,3.1,7,A Marriner,Chelsea,2017
5495,0,8,D,2,2,0,5,20,07/04/18,3,9,0,2,2.95,11,Crystal Palace,0,3.3,E0,2.5,3.25,2.4,13,D,2,3,6,J Moss,Bournemouth,2017
5496,1,13,D,1,0,0,4,13,07/04/18,3,7,1,1,4.3,5,Huddersfield,1,3.6,E0,1.85,3.3,1.83,14,D,1,5,5,A Taylor,Brighton,2017
5497,0,12,D,0,0,0,1,6,07/04/18,2,7,0,0,1.9,3,Liverpool,0,3.5,E0,4.2,3.6,4.1,10,D,0,1.91,3,M Oliver,Everton,2017
5498,1,7,A,2,3,0,1,8,07/04/18,5,14,0,1,3.8,7,Newcastle,0,3.4,E0,1.95,3.4,2,8,A,1,4.33,4,S Attwell,Leicester,2017
5499,0,17,A,3,3,0,6,20,07/04/18,4,9,0,2,3.95,8,Man United,2,3.45,E0,1.85,3.6,1.95,5,H,6,4.33,4,M Atkinson,Man City,2017
5500,0,19,A,2,3,0,4,10,07/04/18,3,8,0,1,1.35,6,Tottenham,0,5.3,E0,11,5,8,15,D,4,1.33,4,G Scott,Stoke,2017
5501,0,18,A,2,2,0,5,14,07/04/18,1,12,0,1,3.15,11,Burnley,0,3.3,E0,2.38,3.1,2.3,7,D,2,3.3,4,P Tierney,Watford,2017
5502,0,15,D,1,2,0,3,15,07/04/18,1,5,0,1,2.85,5,Swansea,0,3.3,E0,2.4,3.1,2.5,7,D,3,3.3,1,R East,West Brom,2017
5503,1,11,H,2,1,1,7,13,08/04/18,6,7,1,3,6.2,8,Southampton,2,4,E0,1.57,4.2,1.55,15,H,2,6,8,A Marriner,Arsenal,2017
5504,0,7,D,1,1,0,6,23,08/04/18,6,11,0,1,9.5,10,West Ham,1,5.5,E0,1.29,5.5,1.3,5,H,0,12,2,K Friend,Chelsea,2017
5505,0,9,H,1,1,0,3,8,14/04/18,8,10,0,2,2.7,4,Leicester,2,3.3,E0,2.7,3.1,2.6,15,H,2,2.88,6,M Atkinson,Burnley,2017
5506,2,12,H,2,2,0,8,15,14/04/18,6,16,0,3,3.95,5,Brighton,3,3.45,E0,1.91,3.2,1.95,12,H,3,4.8,3,A Marriner,Crystal Palace,2017
5507,0,9,H,0,2,0,1,9,14/04/18,6,8,0,1,2.75,9,Watford,0,3.25,E0,2.62,3.1,2.6,4,D,2,2.9,2,C Pawson,Huddersfield,2017
5508,0,9,H,0,1,0,7,20,14/04/18,5,9,0,3,11,7,Bournemouth,1,6,E0,1.25,6,1.25,6,H,1,13,1,C Kavanagh,Liverpool,2017
5509,0,13,A,3,3,0,7,10,14/04/18,7,14,0,2,1.9,4,Chelsea,1,3.5,E0,4.5,3.6,4.1,17,H,5,1.83,5,M Dean,Southampton,2017
5510,1,10,D,1,1,0,7,17,14/04/18,3,11,0,1,2.85,6,Everton,0,3.3,E0,2.5,3.1,2.5,12,A,1,3.1,3,L Mason,Swansea,2017
5511,2,11,A,3,4,0,3,8,14/04/18,7,12,0,1,2.75,5,Man City,1,3.4,E0,2.7,3.3,2.5,17,A,3,2.7,6,J Moss,Tottenham,2017
5512,0,8,A,1,1,0,4,14,15/04/18,4,13,0,0,15,4,West Brom,0,7.5,E0,1.17,7.5,1.17,10,D,1,19,4,P Tierney,Man United,2017
5513,1,11,H,1,0,0,4,8,15/04/18,5,9,0,2,2.2,2,Arsenal,1,3.4,E0,3.3,3.5,3.3,15,D,1,2.2,3,A Taylor,Newcastle,2017
5514,0,15,D,1,3,0,6,18,16/04/18,1,21,0,1,3.8,10,Stoke,0,3.4,E0,2,3.3,2,11,D,2,4.2,7,M Oliver,West Ham,2017
5515,0,6,D,1,0,0,5,8,17/04/18,4,5,0,1,1.55,3,Tottenham,0,4,E0,6.5,4.33,6.2,16,D,1,1.53,6,K Friend,Brighton,2017
5516,1,9,A,2,1,0,2,13,18/04/18,5,8,0,0,1.75,8,Man United,0,3.6,E0,4.8,3.8,4.8,13,A,3,1.75,4,G Scott,Bournemouth,2017
5517,1,9,A,2,0,0,2,5,19/04/18,2,11,0,1,2,3,Chelsea,0,3.4,E0,4.33,3.4,3.8,16,A,1,1.91,5,R Madley,Burnley,2017
5518,0,10,D,0,0,0,3,11,19/04/18,3,10,0,0,3.05,11,Southampton,0,3.4,E0,2.38,3.5,2.3,6,D,0,3,2,R East,Leicester,2017
5519,0,17,D,0,5,0,4,14,21/04/18,3,13,0,0,2.6,4,Crystal Palace,0,3.25,E0,2.88,3.25,2.75,6,D,3,2.6,1,C Kavanagh,Watford,2017
5520,1,12,D,2,1,0,6,13,21/04/18,4,5,0,2,1.55,7,Liverpool,0,4,E0,6.5,4.2,6.2,9,A,0,1.53,3,S Attwell,West Brom,2017
5521,0,11,H,1,2,0,8,20,22/04/18,6,9,0,4,5.5,8,West Ham,0,4,E0,1.57,4.5,1.6,11,D,3,5.5,4,L Mason,Arsenal,2017
5522,0,6,H,0,1,0,12,19,22/04/18,1,8,0,5,13,5,Swansea,2,7,E0,1.14,8.5,1.2,4,H,0,21,1,C Pawson,Man City,2017
5523,0,15,D,1,1,0,3,8,22/04/18,8,5,0,1,3.05,3,Burnley,1,3.4,E0,2.38,3.2,2.3,16,H,2,3.25,7,M Dean,Stoke,2017
5524,0,10,H,0,1,0,1,9,23/04/18,6,11,0,1,3.05,4,Newcastle,0,3.2,E0,2.3,3.2,2.4,9,D,2,3.2,2,R Madley,Everton,2017
5525,0,5,D,0,2,0,4,10,28/04/18,4,17,0,0,3.7,3,Brighton,0,3.2,E0,2.2,3.1,2.1,9,D,0,3.75,1,R East,Burnley,2017
5526,0,11,H,0,1,1,9,15,28/04/18,2,9,0,5,3.8,8,Leicester,2,3.4,E0,2.1,3.3,2,6,H,1,3.75,1,M Dean,Crystal Palace,2017
5527,1,9,A,2,0,0,2,9,28/04/18,3,8,0,0,2.95,4,Everton,0,3,E0,2.62,3.1,2.6,7,A,1,2.9,5,L Probert,Huddersfield,2017
5528,0,7,D,0,2,0,2,20,28/04/18,2,14,0,0,9.5,9,Stoke,0,5.5,E0,1.33,5,1.3,5,D,1,10,1,A Marriner,Liverpool,2017
5529,1,8,A,1,3,0,2,17,28/04/18,1,13,0,0,4.5,5,West Brom,0,3.6,E0,1.91,3.4,1.8,9,A,1,4.5,2,D Coote,Newcastle,2017
5530,1,12,H,1,1,0,6,14,28/04/18,8,11,0,2,5,5,Bournemouth,1,3.7,E0,1.73,3.75,1.7,14,D,5,5,7,A Taylor,Southampton,2017
5531,1,13,A,1,1,0,3,10,28/04/18,2,9,0,0,1.55,1,Chelsea,0,4,E0,7,4,6.2,11,A,1,1.53,3,J Moss,Swansea,2017
5532,0,12,H,1,1,0,3,17,29/04/18,0,7,0,2,6.5,9,Arsenal,1,4.2,E0,1.44,4.33,1.5,8,H,0,8,3,K Friend,Man United,2017
5533,2,5,A,4,1,0,1,4,29/04/18,7,11,0,1,1.4,0,Man City,1,4.8,E0,11,5,7.5,19,A,0,1.33,7,N Swarbrick,West Ham,2017
5534,0,11,H,0,0,0,3,13,30/04/18,0,10,0,2,15,4,Watford,1,7.5,E0,1.17,7,1.17,13,H,1,21,5,M Oliver,Tottenham,2017
5535,0,5,H,0,0,0,4,11,04/05/18,6,3,0,1,1.8,5,Man United,0,3.6,E0,4.75,3.5,4.5,16,D,2,1.83,3,C Pawson,Brighton,2017
5536,0,10,H,0,4,0,5,13,05/05/18,6,10,0,1,3.05,11,Swansea,1,3.4,E0,2.1,3.4,2.3,12,H,1,3.6,3,K Friend,Bournemouth,2017
5537,0,14,D,1,4,1,3,9,05/05/18,4,12,0,1,2.5,3,Southampton,0,3.4,E0,2.88,3.2,2.75,11,D,2,2.62,5,J Moss,Everton,2017
5538,1,8,A,2,2,0,2,13,05/05/18,3,9,0,0,3.3,8,West Ham,0,3.4,E0,2.3,3.25,2.2,13,A,1,3.3,3,C Kavanagh,Leicester,2017
5539,0,18,A,2,2,0,2,7,05/05/18,7,12,0,1,2.85,1,Crystal Palace,1,3.3,E0,2.7,3.2,2.5,13,H,5,2.8,2,M Atkinson,Stoke,2017
5540,0,9,H,1,1,0,8,11,05/05/18,5,11,0,2,3.15,2,Newcastle,2,3.3,E0,2.4,3.2,2.3,9,H,2,3.2,1,R East,Watford,2017
5541,0,13,H,0,1,0,1,9,05/05/18,9,12,0,1,1.35,5,Tottenham,0,5.3,E0,8.5,4.8,8,18,D,4,1.4,5,M Jones,West Brom,2017
5542,0,6,H,0,1,0,8,16,06/05/18,5,7,0,5,6.5,4,Burnley,2,4.2,E0,1.57,3.75,1.5,6,H,0,7,2,A Marriner,Arsenal,2017
5543,0,12,H,0,2,0,4,12,06/05/18,1,9,0,1,3.3,3,Liverpool,1,3.4,E0,2.25,3.3,2.2,10,H,3,3.4,5,A Taylor,Chelsea,2017
5544,0,9,D,0,3,0,2,15,06/05/18,1,4,0,0,20,10,Huddersfield,0,9,E0,1.11,9,1.12,5,D,0,26,3,M Dean,Man City,2017
5545,0,7,A,1,1,0,3,11,08/05/18,6,15,0,0,2.4,7,Southampton,0,3.2,E0,3,3.2,3.05,13,D,2,2.5,8,M Oliver,Swansea,2017
5546,0,7,D,1,1,0,5,22,09/05/18,0,10,0,1,15,9,Huddersfield,0,7.5,E0,1.17,8,1.17,3,D,0,17,2,L Mason,Chelsea,2017
5547,0,7,H,1,2,1,10,19,09/05/18,6,12,0,3,2,6,Arsenal,1,3.7,E0,3.6,3.75,3.5,14,H,2,2,7,G Scott,Leicester,2017
5548,1,5,H,1,1,0,7,19,09/05/18,3,7,0,3,20,4,Brighton,2,9,E0,1.12,10,1.12,6,H,0,21,3,P Tierney,Man City,2017
5549,0,10,H,0,3,0,7,11,09/05/18,4,8,0,1,15,6,Newcastle,0,7.5,E0,1.17,8,1.17,14,D,2,17,3,N Swarbrick,Tottenham,2017
5550,0,12,D,0,1,0,2,9,10/05/18,6,12,0,0,1.8,1,Man United,0,3.6,E0,4.5,3.8,4.5,16,D,1,1.8,6,J Moss,West Ham,2017
5551,0,14,A,2,0,0,4,12,13/05/18,8,9,0,1,3.7,7,Bournemouth,1,3.2,E0,2.2,3.3,2.1,16,H,0,3.5,5,P Tierney,Burnley,2017
5552,0,10,H,0,3,0,5,11,13/05/18,2,11,0,2,4.3,4,West Brom,0,3.5,E0,1.75,3.6,1.85,7,D,2,5,1,J Moss,Crystal Palace,2017
5553,1,11,A,1,0,0,3,18,13/05/18,4,7,0,0,1.65,7,Arsenal,0,4,E0,5.5,4.2,5,9,A,1,1.6,4,M Oliver,Huddersfield,2017
5554,0,3,H,0,0,0,11,22,13/05/18,3,6,0,4,18,7,Brighton,2,7.5,E0,1.2,6.5,1.15,2,H,0,17,1,K Friend,Liverpool,2017
5555,0,6,H,0,0,0,1,7,13/05/18,5,11,0,1,11,6,Watford,1,6,E0,1.33,5.5,1.25,7,H,4,9,3,L Mason,Man United,2017
5556,0,11,H,0,1,0,6,16,13/05/18,2,10,0,3,1.7,4,Chelsea,1,4,E0,6.5,4,4.5,6,H,0,1.57,2,M Atkinson,Newcastle,2017
5557,0,8,A,1,1,0,3,8,13/05/18,12,10,0,0,1.45,1,Man City,0,4.4,E0,8.5,4.5,7.2,13,D,3,1.4,2,A Marriner,Southampton,2017
5558,2,12,A,2,2,0,11,26,13/05/18,0,9,0,1,4.1,6,Stoke,1,3.5,E0,1.91,3.75,1.9,8,A,1,4,5,A Taylor,Swansea,2017
5559,2,9,H,4,2,0,6,14,13/05/18,4,13,0,5,9.5,4,Leicester,1,5.5,E0,1.3,6,1.3,16,A,1,9,9,C Pawson,Tottenham,2017
5560,0,10,H,1,1,0,4,15,13/05/18,6,13,0,3,2.95,6,Everton,1,3.3,E0,2.4,3.3,2.4,14,H,0,3.1,7,G Scott,West Ham,2017
5561,0,14,D,0,2,0,5,15,17/08/2002,1,11,0,0,3.8,9,Sunderland,0,3.1,E0,1.66,3.3,1.8,7,D,1,4.5,3,D Elleray,Blackburn,2002
5562,1,10,A,3,3,0,5,5,17/08/2002,6,12,1,2,2.2,3,Chelsea,2,3,E0,2.75,3.1,2.9,21,H,0,2.3,12,G Barber,Charlton,2002
5563,0,18,D,2,1,0,9,13,17/08/2002,5,4,0,2,2.7,10,Tottenham,1,3,E0,2.3,3.1,2.3,10,H,1,2.75,5,N Barry,Everton,2002
5564,1,16,H,1,2,0,6,13,17/08/2002,4,12,0,4,3.8,7,Bolton,3,3.1,E0,1.72,3.2,1.8,3,H,1,4.33,1,A Wiley,Fulham,2002
5565,0,13,H,0,1,0,8,13,17/08/2002,7,13,0,3,4.2,2,Man City,2,3.2,E0,1.66,3.3,1.7,18,H,1,4.5,10,G Poll,Leeds,2002
5566,0,9,H,0,1,1,13,20,17/08/2002,1,12,0,1,10,9,West Brom,0,5,E0,1.2,5,1.2,6,D,1,11,5,S Bennett,Man United,2002
5567,0,11,D,0,0,0,5,12,17/08/2002,4,14,0,0,2.9,3,Middlesboro,0,3,E0,2.62,3.1,2.2,11,D,0,2.37,5,B Knight,Southampton,2002
5568,0,6,H,0,1,1,7,15,18/08/2002,2,11,0,2,9,9,Birmingham,2,4.5,E0,1.22,5,1.25,7,H,0,9.5,1,M Riley,Arsenal,2002
5569,0,9,A,1,2,0,5,11,18/08/2002,8,5,0,0,2.2,6,Liverpool,0,3,E0,3.2,3,2.9,12,D,2,2.1,6,A D'Urso,Aston Villa,2002
5570,0,7,H,0,2,0,10,13,19/08/2002,1,9,0,4,4.4,7,West Ham,0,3.3,E0,1.57,3.5,1.65,7,D,1,5,4,P Durkin,Newcastle,2002
5571,1,13,D,2,2,0,5,11,23/08/2002,3,9,0,2,2.5,3,Man United,2,3,E0,2.7,3,2.5,9,H,3,2.37,7,G Poll,Chelsea,2002
5572,1,10,A,1,2,0,10,15,24/08/2002,4,17,0,0,2.4,6,Blackburn,0,3,E0,2.5,3.1,2.6,13,A,1,2.5,9,D Gallagher,Birmingham,2002
5573,1,9,A,2,1,0,9,15,24/08/2002,6,11,0,1,2.9,4,Charlton,1,3,E0,2.1,3.1,2.2,8,D,1,3.1,4,M Messias,Bolton,2002
5574,0,11,H,0,1,0,9,16,24/08/2002,8,8,0,3,8,5,Southampton,1,4.2,E0,1.28,4.33,1.3,7,H,0,8.5,1,J Winter,Liverpool,2002
5575,0,12,H,0,1,0,12,20,24/08/2002,8,14,0,1,2.3,6,Newcastle,1,3,E0,2.62,3.25,2.7,9,H,1,2.3,6,U Rennie,Man City,2002
5576,0,18,D,2,2,0,3,6,24/08/2002,11,7,0,2,3.2,8,Fulham,1,3.1,E0,1.83,3.2,2,10,H,4,3.75,4,M Dean,Middlesboro,2002
5577,1,10,A,1,0,0,3,13,24/08/2002,4,15,0,0,3.2,10,Everton,0,3.1,E0,2.1,3.1,2,11,A,1,3.1,5,R Styles,Sunderland,2002
5578,0,20,H,0,0,0,3,8,24/08/2002,5,15,0,1,3.5,2,Aston Villa,1,3.1,E0,1.8,3.1,1.9,18,H,2,4,8,C Wilkes,Tottenham,2002
5579,1,9,A,3,1,0,2,12,24/08/2002,3,11,0,1,1.9,7,Leeds,0,3.1,E0,4.2,3.25,3.5,11,A,1,1.72,4,S Dunn,West Brom,2002
5580,0,18,D,2,5,0,4,8,24/08/2002,4,14,0,2,1.7,4,Arsenal,1,3.2,E0,4.33,3.2,4.2,9,H,2,1.72,5,N Barry,West Ham,2002
5581,0,9,H,2,2,0,8,10,27/08/2002,1,9,0,5,10,1,West Brom,3,5,E0,1.16,5.5,1.2,8,H,3,12,6,P Durkin,Arsenal,2002
5582,1,9,A,1,2,0,5,10,27/08/2002,9,23,0,0,2.7,6,Tottenham,0,3,E0,2.5,3.1,2.3,7,A,1,2.5,1,A Wiley,Charlton,2002
5583,0,13,H,0,3,0,6,11,28/08/2002,4,11,0,1,3.1,5,Man City,0,3,E0,2.2,3.2,2.1,7,D,1,2.8,1,D Pugh,Aston Villa,2002
5584,1,17,D,2,1,0,4,7,28/08/2002,2,10,0,2,2.3,5,Liverpool,1,2.9,E0,3,3.2,2.8,5,D,3,2.1,3,S Bennett,Blackburn,2002
5585,0,18,D,1,3,0,4,11,28/08/2002,4,12,1,1,4.6,7,Birmingham,0,3.4,E0,1.66,3.3,1.6,5,D,0,4.5,2,E Wolstenholme,Everton,2002
5586,0,13,A,1,0,0,9,20,28/08/2002,1,11,0,0,6,8,Sunderland,0,3.9,E0,1.36,3.75,1.4,9,D,2,8,4,M Halsey,Leeds,2002
5587,0,16,D,1,1,0,4,12,28/08/2002,6,11,0,1,2,5,Chelsea,0,3.1,E0,3.2,3.2,3.2,10,D,2,2,3,C Foy,Southampton,2002
